"id","round","cageid","FCbox","PPIbox","methcage","methcycle","discard","mixup","earpunch","glucoseage","methage","FCage","PPIage","sacage","bw0","bw1","bw2","bw3","PPIweight","sacweight","BMD","TA","EDL","gastroc","plantaris","soleus","tibia","abnormalbone","experimenters","testisweight","taillength","fastglucose","PreTrainD1","AvToneD1","AvContextD2","AvAltContextD3","AvToneD3","D3.180","D3.240","D3.300","D3.360","p120b1","p120b2","p120b3","p120b4","pp3b1","pp3b2","pp3avg","pp6b1","pp6b2","pp6avg","pp12b1","pp12b2","pp12avg","pp3PPIb1","pp3PPIb2","pp3PPIavg","pp6PPIb1","pp6PPIb2","pp6PPIavg","pp12PPIb1","pp12PPIb2","pp12PPIavg","PPIavg","startle","avgnostim","D1totaldist0to15","D1totaldist15to30","D1totaldist0to30","D2totaldist0to15","D2totaldist15to30","D2totaldist0to30","D3totaldist0to15","D3totaldist15to30","D3totaldist0to30","D1TOTDIST5","D1TOTDIST10","D1TOTDIST15","D1TOTDIST20","D1TOTDIST25","D1TOTDIST30","D2TOTDIST5","D2TOTDIST10","D2TOTDIST15","D2TOTDIST20","D2TOTDIST25","D2TOTDIST30","D3TOTDIST5","D3TOTDIST10","D3TOTDIST15","D3TOTDIST20","D3TOTDIST25","D3TOTDIST30","D1ctrtime0to15","D1ctrtime0to30","D2ctrtime0to15","D2ctrtime0to30","D3ctrtime0to15","D3ctrtime0to30","D1hact0to15","D1hact0to30","D1vact0to15","D1vact0to30","D2hact0to15","D2hact0to30","D2vact0to15","D2vact0to30","D3hact0to15","D3hact0to30","D3vact0to15","D3vact0to30","abBMD","pretrainbin","d1tonebin","altcontextbin","deaf","mwpc","FCbox1","FCbox2","FCbox3","FCbox4","PPIbox1","PPIbox2","PPIbox3","PPIbox4","PPIbox5","methcage1","methcage2","methcage3","methcage4","methcage5","methcage6","methcage7","methcage8","methcage9","methcage10","methcage11","methcage12","SW1","SW2","SW3","SW4","SW5","SW6","SW7","SW8","SW9","SW10","SW11","SW12","SW13","SW14","SW15","SW16","SW17","SW18","SW19","SW20","SW21","SW22","SW23","SW24","SW25"
"26316","SW18",1330004,"4","5","12","1","no","no","L",46,54,62,76,91,27.8,31,31.1,31.6,36.7,38.8,1.84260923961056,57.4,10.5,141.6,15.8,7,17.77,"0","SSwithVL",0.1962,9.3,112,-1.45748207866801,-1.2889173225509,-1.01768117043653,-1.17757586934885,-0.35932521469459,-0.397332178647131,-0.612999977391975,-0.179713419184137,-0.295828801978173,309.33,251.5,258.67,199.67,130.6,128.6,129.6,89.4,94,91.7,66.2,78.2,72.2,0.4807,0.5028,-0.0142461363116522,0.6445,0.6366,0.251008861554848,0.7368,0.6977,0.404160875765283,0.206167712646751,255.08,4.38,1386,1064,2450,1827,953,2780,7351,9942,17293,484,462,440,457,366,241,1024,447,356,453,307,193,1744,2616,2991,3177,2995,3770,-1.05031249417406,-1.03573813824474,-1.2204356334472,-1.14846003241386,-0.993720679948538,-0.68897125099682,2895,4891,-1.99563519459754,-1.66622230745921,2630,4314,-1.56229286445647,-1.38653664455485,6553,15108,-1.9493900066449,-1.99563519459754,"0","1","1","1","0",1.65974921377515,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26317","SW18",1330005,"1","1","1","2","no","no","R",46,54,62,76,91,29.2,30.4,31.3,30.8,35,35.5,1.87157293554588,64.4,12.7,148.8,19.7,8.4,18.31,"0","ASLwithSL",0.15,9.1,130,-1.99563519459754,-1.99563519459754,-1.02977332635566,-1.99563519459754,-0.577504980446398,-0.255542756812029,-0.635398179977495,-0.641111460671285,-0.926031653531147,50.17,48.83,37.5,23,28,13.8,20.9,12.4,10.6,11.5,10.6,4.8,7.7,0.4266,0.632,0.0509576956846687,0.7461,0.7173,0.435712382361454,0.7829,0.872,0.680978903038463,0.360146249421502,43.17,5.25,3584,1493,5077,2563,1437,4000,8388,11444,19832,1815,1031,738,630,267,596,1430,303,830,292,673,472,2066,3090,3232,3782,3918,3744,-0.865758568606914,-1.02277721484957,-1.41272376001309,-1.32455040256725,-1.11021547978759,-0.90382334036745,4325,6699,-0.391206626013069,-0.569612867935339,3589,5838,-0.561002971121577,-0.632873938742182,7786,17646,-0.461814137875679,-0.65854134728041,"0","0","0","0","0",-0.610926373062475,"1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26318","SW18",1330005,"2","3","2","2","no","no","R",46,54,62,76,91,29,31.5,31.6,31.3,35.9,38.8,2.03342375548695,55.7,14.4,156.5,16.2,8.3,18.19,"0","SSwithVL",0.1879,9.1,158,-1.28058568332347,-1.01173775044177,-1.16582138708441,-1.99563519459754,-1.19343894942911,-0.810413093652538,-1.01012837032808,-1.73683898268364,-1.99563519459754,158.33,60.83,75,46,66.2,90.8,78.5,69.4,105.6,87.5,74.4,58,66.2,-0.0882,-0.2107,-1.99563519459754,-0.1408,-0.408,-1.99563519459754,-0.223,0.2267,-1.99563519459754,-1.99563519459754,67.92,7.38,3599,1367,4966,3523,1986,5509,8038,10764,18802,1927,923,749,86,788,493,1965,1124,434,673,794,519,2822,2632,2584,2877,3844,4043,-1.04329124329395,-1.06995932997619,-1.15710489166289,-1.08007071159465,-1.1740366391057,-1.13881413177666,4807,6976,-0.0715789095582333,-0.176091259055681,4600,7502,-0.222878493980007,-0.167061942513881,7982,17375,0.0579919469776867,-0.211584295891754,"1","1","1","0","0",-0.106633045706056,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26319","SW18",1330005,"3","4","3","2","no","no","L",46,54,62,76,91,28.4,29.9,30.2,30.8,34.6,36.2,1.86628733908419,58.6,12,145.7,17.5,9.5,19.04,"0","ASLwithSL",0.0487,9.3,105,-1.99563519459754,-1.87033348723522,-1.35168382404321,-1.45615033287284,-1.21141844006669,-0.71693608479685,-1.73683898268364,-1.44045926899351,-1.73683898268364,118.33,79.5,41.83,46.83,66,82.4,74.2,51.2,35.8,43.5,64.4,47,55.7,0.1698,-0.9697,-1.99563519459754,0.356,0.1442,-0.476889661869538,0.1899,-0.1235,-1.46419855803157,-1.99563519459754,60.67,9.88,2175,888,3063,1805,602,2407,7956,9435,17391,1154,443,578,403,335,150,934,432,439,256,4,342,1458,2959,3539,3823,2986,2626,-0.925522676851301,-1.10949378688423,-1.43761053880492,-1.54139560676555,-1.33017138769652,-1.26129468174214,3271,4995,-0.532979072184663,-0.725567772829813,2931,4342,-0.842896288875644,-1.03511361941632,7156,15212,-1.02890911003979,-1.3267908578084,"0","0","1","1","0",0.198561715924491,"0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26320","SW18",1330005,"4","5","4","2","no","no","L",46,54,62,76,91,27.9,30.1,30,30.4,33.4,34.8,1.8767949762007,59.8,14,136.6,17.3,8.4,17.77,"0","ASLwithSL",0.2132,8.7,109,-1.89762709129043,-1.13213286589537,-1.96594423139219,-1.99563519459754,-1.64190075213664,-1.24349737657882,-1.99563519459754,-1.99563519459754,-1.44045926899351,130.67,56.83,60,50.67,86.6,60,73.3,61.2,41.4,51.3,85.6,51.2,68.4,-0.5238,0,-1.99563519459754,-0.0768,0.31,-0.879458844499376,-0.5062,0.1467,-1.99563519459754,-1.99563519459754,58.42,5,2787,1193,3980,3699,1664,5363,8757,11636,20393,1479,786,522,227,630,336,1983,910,806,677,380,607,2768,2815,3174,3825,4093,3718,-0.893402719588811,-0.962889773348234,-0.716222012933748,-0.647998126586972,-0.665441940463163,-0.58095482721298,4634,7326,0.046368742571366,-0.12831847725968,5606,9090,0.29669424103126,0.277354905760264,9678,21719,0.80461976631494,0.429514013036931,"0","1","1","0","0",0.0424915753886384,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26321","SW18",1330006,"1","1","5","2","no","no","R",46,54,62,76,91,28.4,31,30.2,30.5,34.4,35,1.89486965674525,60.7,12.6,146.6,21.2,8.5,18.52,"0","ALwithSL",0.1862,8.7,119,-1.99563519459754,-1.68798570024738,-1.99563519459754,-1.84150046943564,-1.35596238174491,-1.24349737657882,-1.42777453313554,-1.17981114888081,-1.73683898268364,99.5,126.5,97.5,136.67,39.8,42.6,41.2,37,20.2,28.6,25.8,19,22.4,0.6854,0.5631,0.220366988564807,0.7075,0.7928,0.477584625776587,0.796,0.8051,0.603690431793449,0.421005312740731,112,5.5,2919,2118,5037,3351,1728,5079,7543,7577,15120,1700,799,420,632,855,631,1723,637,991,808,552,368,2478,2276,2789,2176,2670,2731,-0.969467210007276,-0.864160167018546,-0.866673952628604,-0.929351514851618,-1.06332706791356,-0.987696068646022,4111,7791,-0.0618707564638144,-0.0783851056195299,4482,7506,-0.0173740960694227,-0.140178703165037,7033,14044,-0.168063406043714,-0.340739366769454,"0","0","1","1","0",-0.511127471002756,"1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26322","SW18",1330006,"2","3","6","2","no","no","R",46,54,62,76,91,35.3,38.7,38.5,38.7,44.9,45.7,1.90036712865647,75.7,16.9,185.6,22.3,9.1,18.31,"0","ASLwithSL",0.2065,9.6,102,-1.20508995744041,-0.82098597720513,-0.552460876237734,-1.59464201178411,-0.734538631981948,-0.519873235140612,-0.963980461849446,-1.11675736527457,-0.547145183987453,221.33,135.17,165.83,184.83,119.2,78,98.6,133.2,76.4,104.8,123.2,60,91.6,0.1181,0.5296,-0.319599987925941,0.0145,0.5393,-0.416875405788303,0.0885,0.6382,-0.243481711312969,-0.324567982881773,150.5,5.88,2745,1419,4164,2022,1101,3123,4576,4235,8811,1398,728,619,485,601,333,1310,421,291,549,188,364,2163,1785,628,1345,1296,1594,-0.690684325703212,-0.647837186272929,-1.0326229793703,-0.866444969029568,-1.06862603573205,-1.19241650100242,4358,7087,-0.0405636149441719,-0.198326171892605,3433,5875,-0.45676991289053,-0.482283805636983,5368,10359,-0.869889409632393,-1.16590206485374,"0","1","1","1","0",-4.20352374971997,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26323","SW18",1330006,"3","4","7","2","no","no","L",46,54,62,76,91,29.6,31.7,31.6,31.8,36,37.3,2.01786771896351,63.6,14.9,172,20.6,9.7,18.61,"1","ASLwithSL",0.165,9.1,106,-1.99563519459754,-1.30893818060029,-0.361173400223906,-1.48212953706638,-0.536621225867764,-0.0312827215063835,-0.341412399513102,-0.926031653531147,-1.99563519459754,302,297,285.67,252.67,173.8,198.8,186.3,87.8,75.2,81.5,44.4,51.4,47.9,0.4148,0.3041,-0.251008861554848,0.7044,0.7368,0.411467856008386,0.8505,0.8201,0.705148882236103,0.246864456539347,291.33,4.25,3490,1961,5451,3079,1087,4166,7307,10485,17792,1506,1083,901,616,509,836,1584,803,692,465,530,92,1969,2533,2805,3020,3759,3706,-0.74431006821412,-0.784574879293109,-0.896291350861001,-0.985134770480446,-0.867132195536138,-0.8264298360187,3008,4833,-0.200359833782618,-0.275222732057696,2707,4095,-0.561002971121577,-0.665111737075051,4664,10756,-0.51125257730676,-0.683519164028159,"1","0","1","1","0",-2.2424062959534,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26324","SW18",1330006,"4","5","8","2","no","no","L",46,54,62,76,91,31.3,34.7,34.3,34.7,40,42.9,1.87621784059164,61.6,12.5,165.7,19.4,8,18.37,"0","ASLwithSL",0.1662,9.5,120,-1.59284980934248,-1.30893818060029,-0.964471991017041,-1.53103206600797,-0.419264258641162,0.0626468091378891,-0.810413093652538,-0.547145183987453,-0.570190356560804,85.83,45.83,50,38.67,36.8,24.6,30.7,27.2,19,23.1,9.4,16.6,13,0.1971,0.508,-0.264080651425872,0.4065,0.62,0.0231099180172562,0.7949,0.668,0.435270040425755,0.056363544312835,47.92,5.25,2631,1196,3827,2391,1070,3461,6879,8656,15535,1483,718,430,788,398,10,1111,941,339,461,609,0,1621,2389,2869,3203,2812,2641,-0.915440425378372,-0.924760091789389,-1.06398647095427,-1.13728784749411,-0.578614205669273,-0.519873235140612,3358,5429,-0.446765182394669,-0.623488307730242,3215,5153,-0.258278015243031,-0.478409008018707,6644,15121,-0.685218106636205,-0.891006826337445,"0","1","1","1","0",-0.658146407692477,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26325","SW18",1330007,"1","1","9","2","no","no","R",46,54,62,76,92,28.7,29.8,30.4,30.7,34.8,36.6,NA,65,15.2,170.8,19.8,8.5,18.71,"0","ASLwithSL",0.1601,8.8,118,-1.99563519459754,-0.831752197841383,-0.298947044515689,-1.53416916608605,-0.533640038558711,-0.542116155752753,-0.881994275786154,-0.261229255969296,-0.570190356560804,11.17,6,10.17,5,5.4,4.6,5,4.8,4.8,4.8,5,5,5,0.1,0.5475,-0.319798322012395,0.2,0.5279,-0.242543339990297,0.1667,0.5082,-0.293106353292835,-0.284778876293316,8.08,7.88,2986,2332,5318,3214,1175,4389,7411,12012,19423,1345,984,657,791,675,866,1719,868,627,285,688,202,1931,2473,3007,3954,4474,3584,-0.756362846178695,-0.7762682038945,-0.775286834105614,-0.819210632009083,-0.851307897119495,-0.809166903488193,4282,7294,-0.599050315513698,-0.685218106636205,4105,6099,-0.439332693830262,-0.65854134728041,7953,18644,-0.907997321486687,-1.22133751414601,NA,"0","1","1","1",-2.00703429110898,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26326","SW18",1330007,"2","3","10","2","no","no","R",46,54,62,76,92,29.3,30.9,31.4,31.3,35.8,39.8,NA,57.9,12.3,137.1,19.3,10.8,17.79,"0","SSwithVL",0.1914,9,72,-1.01985914647759,-1.11544221309366,-0.392875734656588,-1.74427087768496,-0.683722806708728,-0.341412399513102,-0.436376287029603,-1.17981114888081,-1.33700521578991,421.83,308.67,251.17,116.33,257.2,194,225.6,218.8,119.8,169.3,168.4,179.8,174.1,0.1667,0.2276,-0.609700453210255,0.2911,0.523,-0.163280347965564,0.4544,0.2841,-0.232443523342341,-0.318410652221661,279.92,5.63,3973,2787,6760,4666,1862,6528,3929,2465,6394,1590,1397,986,1054,913,820,2172,1545,949,723,507,632,1565,1397,967,894,860,711,-0.928583614215025,-0.894845176348306,-0.57949107674816,-0.695504870406297,-1.21595095821731,-1.20798040346916,4806,8201,-0.709477641452524,-0.827713075442571,5245,7836,-0.685218106636205,-0.869889409632393,4082,6712,-1.54406804435027,-1.85125834871907,NA,"1","1","1","0",-0.183986801407447,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26327","SW18",1330007,"3","4","11","2","no","no","L",46,54,62,76,92,27.5,29.9,30.7,30.5,36.4,37.7,1.9532763366673,63.8,13.2,158.2,18.4,8.6,18.65,"0","SSwithVL",0.1489,9.7,108,-1.99563519459754,-1.94982939810479,-0.869014848503437,-1.69914723122356,-0.607782722133682,-0.519873235140612,-0.542116155752753,-1.17981114888081,-0.423186057879706,256,254.83,230.17,207.83,180.8,143.8,162.3,167,99,133,72.4,70,71.2,0.2905,0.3752,-0.301877145495916,0.3447,0.5699,-0.0743586201987942,0.7159,0.6959,0.380248157388614,-0.00225833639469084,242.5,5.13,2986,2356,5342,3591,1808,5399,11288,14650,25938,1535,933,518,848,901,607,1606,1050,935,870,522,416,2238,3543,5507,5611,4644,4395,-0.952636388962672,-0.899680342416258,-0.973897197435794,-0.742819726864541,-1.06929225158542,-0.953171234890452,4221,8014,-0.912948292591668,-0.743937149852541,4844,7908,-0.678448337191417,-0.742075884938364,10618,24051,-0.965073357091006,-1.26870003900743,"0","0","1","1","0",-0.802950753631559,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26328","SW18",1330007,"4","5","12","2","no","no","L",46,54,62,76,92,25.6,27.9,28.4,28.3,33,35.5,1.86746748785905,54.8,11.8,126,14,8.9,17.83,"0","ALwithSL",0.1757,8.8,88,-1.99563519459754,-1.74177992748669,-1.12673157287667,-1.31284826184128,-0.657953127337438,-0.272668351785339,-1.01012837032808,-0.461055690429281,-1.55674907610936,377,388.67,265.5,181.83,204.4,164.6,184.5,188.2,115.8,152,112.6,82.4,97.5,0.4741,0.38,-0.127549250822788,0.5158,0.5638,0.0692862658878731,0.7103,0.6896,0.367976785294594,0.0969881867967479,327.08,4,4056,1874,5930,5247,2564,7811,9212,12648,21860,1726,1289,1041,770,530,574,2523,1160,1564,1379,269,916,2601,2954,3657,4346,4269,4033,-0.946258930175971,-0.977243810194674,-0.950502253332456,-0.836558035946605,-1.04139268515822,-1.00656942013732,5276,7857,-0.933207188205391,-1.10518504102348,5376,8757,-0.716578949394213,-0.716578949394213,7729,17232,-0.695504870406297,-0.838517694702935,"0","0","1","1","0",1.73821189827988,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26329","SW18",1330008,"1","1","1","3","no","no","R",46,54,62,76,92,27.8,29.6,29.8,29.4,34.6,36.8,1.8819549713396,65.5,12.9,162.6,18.2,9,18.31,"0","ASLwithSL",0.1898,8.6,109,-1.99563519459754,-1.99563519459754,-1.11609936214892,-1.66019143807472,-0.828655906709991,-0.777644784458136,-1.42777453313554,-0.849082421005845,-0.565008772690217,40.67,70.33,71.83,33.83,35,20.4,27.7,18.8,37.8,28.3,20,13.8,16.9,0.5024,0.716,0.192805339617269,0.7327,0.4738,0.181889669379576,0.7156,0.8079,0.504899211178168,0.284392790003401,71.08,7.13,2953,1987,4940,2908,1208,4116,7806,10204,18010,1434,883,636,542,1052,393,1751,387,770,359,509,340,1830,2985,2991,2882,3569,3753,-0.959630847566242,-0.937349977186746,-1.19241650100242,-1.10233270660094,-0.907012392317083,-0.825789267752882,4952,8383,-0.0832525100520098,-0.189200748152803,4503,7028,-0.206473888049402,-0.270967967944876,8301,18512,-0.454258371760158,-0.531603821984704,"0","0","0","1","1",-1.01338734460348,"1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26330","SW18",1330008,"2","3","2","3","no","no","R",46,54,62,76,92,26.9,29.2,29.5,29.5,34.5,37,1.92685670894969,56.9,12,108.8,16.9,8.8,18.28,"0","SSwithVL",0.1901,9,120,-1.5617354620108,-1.11216919478551,-0.867774354330156,-1.99563519459754,-1.17757586934885,-1.06069784035361,-1.11675736527457,-0.96891601604726,-1.99563519459754,196.17,269.5,177.17,282.5,191.2,151.4,171.3,231.6,125,178.3,179.6,129,154.3,0.2905,0.1454,-0.554750259455243,0.1406,0.2944,-0.55602508492783,0.3336,0.2719,-0.362407244248345,-0.486202129609436,223.33,10.88,5349,2173,7522,5480,3442,8922,8933,12296,21229,2959,1351,1039,954,746,473,2540,1619,1321,1168,1327,947,2866,2896,3171,4260,4482,3554,-0.7365250107794,-0.781793331742646,-0.696542480283469,-0.768073323774181,-0.7310226632401,-0.887669628124449,5811,9064,0.0638110757777545,0.0715789095582333,5871,10154,-0.0676936418901709,-0.0502410961277606,7391,16476,-0.611165030932724,-0.738369856516477,"0","1","1","0","0",1.54840529596896,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26331","SW18",1330008,"3","4","3","3","no","no","L",46,54,62,76,92,35.1,37.9,37.8,38,42.3,46.9,1.91328390176042,74.5,16.1,190.3,24.7,11.5,18.84,"0","ASLwithSL",0.1864,9.1,120,-1.99563519459754,-1.99563519459754,-0.867361455019139,-1.99563519459754,-0.205984031547756,-0.0469494744747351,0.416658528230082,-0.814167456509124,-0.588613267600716,186.67,228.17,237.83,256.17,132,150.4,141.2,87,63.8,75.4,43.4,29.2,36.3,0.4215,0.3676,-0.186067139933632,0.6187,0.7317,0.317816413048461,0.8098,0.8772,0.731570745042676,0.245736068928901,233,4.75,3648,2950,6598,3248,2082,5330,8760,13130,21890,948,1477,1223,1235,999,716,1329,1068,851,1038,105,939,1994,3844,2922,4228,4538,4364,-0.80461976631494,-0.73029262550084,-0.60356953223567,-0.623022298888657,-0.273093763701166,-0.298860326795468,4504,8727,-0.388860350820119,-0.307560862822939,4761,7872,-0.174081563281081,-0.366828465001293,10057,23655,-0.584185267558258,-0.723759842035011,"0","0","0","0","0",-4.91864957326788,"0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26332","SW18",1330008,"4",NA,"4","3","no","no","L",46,54,62,76,92,26.5,29.2,29.2,28.6,34.7,38.8,1.90145832139611,52.4,12.2,152.9,20.2,8.5,18.47,"0","SSwithVL",0.2018,8.8,114,-1.41178214000648,-1.32276557717312,-1.21944547845851,-1.62623812971103,-0.443041465147387,-0.172475130903941,-0.397332178647131,-0.38465040624135,-1.06069784035361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3397,2330,5727,3886,2318,6204,11486,13498,24984,1520,960,917,921,812,597,1484,1377,1025,999,851,468,2751,4079,4656,4778,4263,4457,-0.614225898382997,-0.555741607737199,-0.697581741624098,-0.633346538339488,-0.847751240977382,-0.748990437286924,5385,9500,0.688629170997799,0.72919914526244,5181,8834,0.772547372865644,0.475835407793944,10174,21873,0.516629796003336,0.555316587785636,"0","1","1","1",NA,0.202104814805017,"0","0","0","1",NA,NA,NA,NA,NA,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26333","SW18",1330009,"1","1","5","3","no","no","R",46,54,62,76,92,26.5,29.3,29.2,28.9,33.1,36,1.99651167215418,57.8,10.9,139.5,16.7,8,18.19,"0","ASLwithSL",0.1816,8.9,123,-1.99563519459754,-1.40816776940412,-0.965456393648886,-1.56006730622999,-0.601246146723686,-0.416658528230082,-0.456518443898076,-0.781198943465648,-0.849082421005845,161.17,202,119.5,86.17,72.6,72.8,72.7,61.6,43,52.3,23.6,30,26.8,0.6406,0.3908,0.0272826623601755,0.695,0.6402,0.302855312895136,0.8832,0.749,0.647161648617854,0.30070431549731,160.75,5.38,2623,1854,4477,2548,2104,4652,8866,10212,19078,1356,863,404,643,719,492,1361,750,437,756,968,380,2461,3012,3393,3616,3546,3050,-0.785571395294607,-0.819421702362929,-0.931661670906719,-0.881288849020552,-1.14768149321356,-1.15948877241688,4139,7111,-0.367976785294594,-0.408978390298609,3679,6807,-0.566732028986219,-0.486176121436667,7552,15582,-0.331802338012125,-0.522042759493996,"1","0","1","1","0",1.20407490475265,"1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26334","SW18",1330009,"2","3","6","3","no","no","R",46,54,62,76,92,31.1,32.6,32.9,33.1,38.3,43.8,1.85853719756964,60.4,11.9,147.2,18.7,10.5,18.29,"0","SSwithVL",0.2103,9.1,117,-1.89762709129043,-1.64389705847717,-1.1389670155357,-1.97006604076338,-0.985021219464102,-0.359735656001808,-1.11675736527457,-1.99563519459754,-1.99563519459754,14.33,8.17,8.17,10,11.4,6.2,8.8,6,5.6,5.8,6.6,5.6,6.1,-0.3959,0.2408,-1.99563519459754,0.2653,0.3143,-0.389282286830441,0.1918,0.3143,-0.469970314280472,-0.736193512298001,8.17,7.75,2620,1368,3988,2729,2193,4922,9069,12700,21769,1250,725,645,753,489,126,1406,753,570,919,864,410,2690,3086,3293,4231,4488,3981,-0.806682338969807,-0.800515907361516,-0.934757068911574,-0.810829072613973,-0.832442494973804,-0.903089986991943,4454,7191,-0.196294645143968,-0.397095898626122,4517,8152,-0.412570975319331,-0.301029995663981,9523,21264,-0.608117195260745,-0.67341589986363,"0","1","1","1","1",-0.354888005328758,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26335","SW18",1330009,"3","4","7","3","no","no","L",46,54,62,76,92,29.1,26.4,26,26.2,31,34.8,1.88705437805096,48.8,11,129.7,15.1,8.1,17.74,"0","SSwithVL",0.1492,8.6,119,-1.99563519459754,-1.99563519459754,-0.435048947669329,-1.31383079161648,-1.07566467232479,-1.3267908578084,-1.99563519459754,-0.667426568850463,-1.01012837032808,329.33,193.67,200.5,120.5,85,53,69,39.8,31.6,35.7,23.4,24.4,23.9,0.5611,0.7357,0.265794139774743,0.7945,0.8424,0.653849776519037,0.8792,0.8783,0.859979825534688,0.554495547551165,197.08,6.75,5416,2138,7554,5241,2778,8019,13825,14402,28227,2778,1420,1218,1182,575,381,2506,1482,1253,1493,544,741,3624,5360,4841,4955,5167,4280,-0.829858073457519,-0.824297321704353,-0.620387372417494,-0.678785189348711,-1.10375687402404,-0.911706409553013,3975,6294,0.0638110757777545,-0.145135551189389,3898,6440,0.160063813621531,0.046368742571366,7059,14439,-0.572504747766246,-0.774502874637167,"0","0","0","1","0",2.31905664893312,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
